SiteID,Exp Unit ID,Treatment ID,Crop,Grain C kgC/ha,Above G Biomass kg/ha,Year,Tillage Descriptor,Cover Crop,Residue Removal,MAP mm,MAT degC,Total N Amount kgN/ha,Sand %,Clay %,Upper cm,Lower cm,Organic C gC/kg,pH,GS_P,GS_T
NELITCSE,NELITCSE_118,NELITCSE_NTSBC,Zea mays (Corn),3303.99116,13082.88,2007,No Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_122,NELITCSE_MPSBC,Zea mays (Corn),2525.697863,9755.8,2007,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_124,NELITCSE_MPCC,Zea mays (Corn),2768.42769,10789.02,2007,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_201,NELITCSE_SSCC,Zea mays (Corn),3103.329955,12417.11,2007,Sub Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_203,NELITCSE_SSSBC,Zea mays (Corn),2238.575648,10147.59,2007,Sub Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_205,NELITCSE_DKCC,Zea mays (Corn),3099.575232,12863.4,2007,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_208,NELITCSE_DKSBC,Zea mays (Corn),3854.102092,14505.81,2007,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_209,NELITCSE_CHSBC,Zea mays (Corn),3492.65601,13613.89,2007,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_211,NELITCSE_CHCC,Zea mays (Corn),1891.59663,7697.12,2007,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_213,NELITCSE_RTCC,Zea mays (Corn),3133.30242,12059.77,2007,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_214,NELITCSE_RTSBC,Zea mays (Corn),2998.01343,12180.57,2007,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_217,NELITCSE_NTSBC,Zea mays (Corn),3534.242544,14738.81,2007,No Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_218,NELITCSE_NTCC,Zea mays (Corn),3226.475698,12398.43,2007,No Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_223,NELITCSE_MPSBC,Zea mays (Corn),3909.687184,16655.37,2007,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_224,NELITCSE_MPCC,Zea mays (Corn),2145.60825,9813.15,2007,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_302,NELITCSE_RTSBC,Zea mays (Corn),2007.990566,8724.02,2007,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_304,NELITCSE_RTCC,Zea mays (Corn),1335.92312,5744.58,2007,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_306,NELITCSE_CHSBC,Zea mays (Corn),2681.63247,10642.97,2007,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_307,NELITCSE_CHCC,Zea mays (Corn),3168.9891,12655,2007,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_310,NELITCSE_MPSBC,Zea mays (Corn),2634.282532,11217.89,2007,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_312,NELITCSE_MPCC,Zea mays (Corn),2242.200142,8531.24,2007,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_313,NELITCSE_NTSBC,Zea mays (Corn),2405.140452,9764.68,2007,No Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_314,NELITCSE_NTCC,Zea mays (Corn),1175.253138,6369.09,2007,No Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_318,NELITCSE_DKCC,Zea mays (Corn),2854.069817,11490.99,2007,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_319,NELITCSE_DKSBC,Zea mays (Corn),3687.1578,14964.27,2007,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_321,NELITCSE_SSCC,Zea mays (Corn),2873.216892,11269.01,2007,Sub Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_322,NELITCSE_SSSBC,Zea mays (Corn),2843.110088,12394.64,2007,Sub Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_401,NELITCSE_SSSBC,Zea mays (Corn),2241.163557,9878.35,2007,Sub Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_404,NELITCSE_SSCC,Zea mays (Corn),3299.630204,12070.35,2007,Sub Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_406,NELITCSE_DKSBC,Zea mays (Corn),3334.754619,13178.58,2007,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_407,NELITCSE_DKCC,Zea mays (Corn),3290.916111,15494.6,2007,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_409,NELITCSE_NTCC,Zea mays (Corn),3642.540266,15754.72,2007,No Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_412,NELITCSE_NTSBC,Zea mays (Corn),2903.141,12913.73,2007,No Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_414,NELITCSE_CHSBC,Zea mays (Corn),3332.11276,14304.8,2007,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_416,NELITCSE_CHCC,Zea mays (Corn),2923.990607,11258.98,2007,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_417,NELITCSE_RTSBC,Zea mays (Corn),3418.913019,14970.7,2007,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_420,NELITCSE_RTCC,Zea mays (Corn),2660.196087,10627.56,2007,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_421,NELITCSE_MPSBC,Zea mays (Corn),4702.33598,17248.72,2007,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_422,NELITCSE_MPCC,Zea mays (Corn),4069.035212,16713.98,2007,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_501,NELITCSE_DKCC,Zea mays (Corn),2780.25251,12151,2007,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_503,NELITCSE_DKSBC,Zea mays (Corn),3448.184481,13630.13,2007,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_506,NELITCSE_RTSBC,Zea mays (Corn),3071.691572,12133.19,2007,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_508,NELITCSE_RTCC,Zea mays (Corn),3115.145484,11413.88,2007,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_509,NELITCSE_CHSBC,Zea mays (Corn),3276.765532,12761.62,2007,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_512,NELITCSE_CHCC,Zea mays (Corn),3070.542285,12589.84,2007,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_515,NELITCSE_SSSBC,Zea mays (Corn),3562.023452,14274.63,2007,Sub Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_516,NELITCSE_SSCC,Zea mays (Corn),4441.710728,19349.63,2007,Sub Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_517,NELITCSE_NTCC,Zea mays (Corn),3631.87804,14138.2,2007,No Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_518,NELITCSE_NTSBC,Zea mays (Corn),3417.26756,14354.49,2007,No Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_522,NELITCSE_MPSBC,Zea mays (Corn),3434.436948,13380.79,2007,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_523,NELITCSE_MPCC,Zea mays (Corn),3780.68121,14488.5,2007,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_601,NELITCSE_NTCC,Zea mays (Corn),3353.719845,15021.56,2007,No Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_602,NELITCSE_NTSBC,Zea mays (Corn),3770.815356,15731.67,2007,No Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_605,NELITCSE_DKCC,Zea mays (Corn),2481.53384,11121.77,2007,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_608,NELITCSE_DKSBC,Zea mays (Corn),4829.84784,19238.71,2007,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_609,NELITCSE_SSCC,Zea mays (Corn),3451.790686,14071.91,2007,Sub Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_611,NELITCSE_SSSBC,Zea mays (Corn),3688.385584,16444.36,2007,Sub Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_614,NELITCSE_RTSBC,Zea mays (Corn),2506.068432,10147.48,2007,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_616,NELITCSE_RTCC,Zea mays (Corn),3785.801936,15691.8,2007,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_618,NELITCSE_MPSBC,Zea mays (Corn),3391.637232,14609.08,2007,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_620,NELITCSE_MPCC,Zea mays (Corn),3506.953617,13331.03,2007,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_621,NELITCSE_CHCC,Zea mays (Corn),3074.43675,11326.62,2007,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_622,NELITCSE_CHSBC,Zea mays (Corn),4249.35654,15871.7,2007,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,559.816,20.85549451
NELITCSE,NELITCSE_102,NELITCSE_RTCSB,Zea mays (Corn),3659.623188,15029.68,2008,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_104,NELITCSE_RTCC,Zea mays (Corn),2496.557952,10053.22,2008,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_106,NELITCSE_CHCSB,Zea mays (Corn),4173.381822,16637.02,2008,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_108,NELITCSE_CHCC,Zea mays (Corn),2290.77268,9505.16,2008,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_110,NELITCSE_SSCC,Zea mays (Corn),2302.396428,8961.31,2008,Sub Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_112,NELITCSE_SSCSB,Zea mays (Corn),3137.459208,14807.23,2008,Sub Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_115,NELITCSE_DKCSB,Zea mays (Corn),3416.5804,14433.78,2008,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_116,NELITCSE_DKCC,Zea mays (Corn),4622.198168,17535.19,2008,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_117,NELITCSE_NTCC,Zea mays (Corn),4307.146584,17701.38,2008,No Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_119,NELITCSE_NTCSB,Zea mays (Corn),4640.488873,17250.13,2008,No Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_121,NELITCSE_MPCSB,Zea mays (Corn),4367.5107,17711.45,2008,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_124,NELITCSE_MPCC,Zea mays (Corn),3498.85261,17284.84,2008,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_201,NELITCSE_SSCC,Zea mays (Corn),4754.183544,18022.03,2008,Sub Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_202,NELITCSE_SSCSB,Zea mays (Corn),3933.26967,16634.99,2008,Sub Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_205,NELITCSE_DKCC,Zea mays (Corn),4923.420074,19530.49,2008,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_207,NELITCSE_DKCSB,Zea mays (Corn),4924.188108,18737.25,2008,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_210,NELITCSE_CHCSB,Zea mays (Corn),5500.593436,21961.65,2008,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_211,NELITCSE_CHCC,Zea mays (Corn),3948.94566,15120.58,2008,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_213,NELITCSE_RTCC,Zea mays (Corn),4264.62205,15551.56,2008,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_216,NELITCSE_RTCSB,Zea mays (Corn),4786.659236,19107.63,2008,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_218,NELITCSE_NTCC,Zea mays (Corn),3614.99281,13970.37,2008,No Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_220,NELITCSE_NTCSB,Zea mays (Corn),4027.48696,16230.17,2008,No Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_221,NELITCSE_MPCSB,Zea mays (Corn),3440.312645,17953.89,2008,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_224,NELITCSE_MPCC,Zea mays (Corn),3833.449365,15794.29,2008,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_301,NELITCSE_RTCSB,Zea mays (Corn),4619.768862,17119.25,2008,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_304,NELITCSE_RTCC,Zea mays (Corn),3712.574736,13477.62,2008,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_307,NELITCSE_CHCC,Zea mays (Corn),3213.01094,12631.1,2008,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_308,NELITCSE_CHCSB,Zea mays (Corn),4291.887444,16475.57,2008,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_309,NELITCSE_MPCSB,Zea mays (Corn),4358.387586,16855.93,2008,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_312,NELITCSE_MPCC,Zea mays (Corn),4612.352052,17779.93,2008,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_314,NELITCSE_NTCC,Zea mays (Corn),3031.526421,11873.29,2008,No Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_315,NELITCSE_NTCSB,Zea mays (Corn),3644.66802,14199.2,2008,No Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_318,NELITCSE_DKCC,Zea mays (Corn),2923.246911,11983.87,2008,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_320,NELITCSE_DKCSB,Zea mays (Corn),3628.52545,14977.98,2008,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_321,NELITCSE_SSCC,Zea mays (Corn),2162.68845,11214.59,2008,Sub Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_324,NELITCSE_SSCSB,Zea mays (Corn),2202.153932,10812.5,2008,Sub Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_403,NELITCSE_SSCSB,Zea mays (Corn),4783.24902,18680.88,2008,Sub Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_404,NELITCSE_SSCC,Zea mays (Corn),3325.436334,11911.55,2008,Sub Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_407,NELITCSE_DKCC,Zea mays (Corn),4233.5766,15572.24,2008,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_408,NELITCSE_DKCSB,Zea mays (Corn),4784.40775,18866.57,2008,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_409,NELITCSE_NTCC,Zea mays (Corn),4484.961136,17074.32,2008,No Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_411,NELITCSE_NTCSB,Zea mays (Corn),3933.51335,16030.7,2008,No Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_415,NELITCSE_CHCSB,Zea mays (Corn),4616.148631,18684.12,2008,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_416,NELITCSE_CHCC,Zea mays (Corn),4773.056968,18107.98,2008,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_419,NELITCSE_RTCSB,Zea mays (Corn),4508.079632,17846.96,2008,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_420,NELITCSE_RTCC,Zea mays (Corn),3746.28113,14798.56,2008,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_422,NELITCSE_MPCC,Zea mays (Corn),5545.88955,21455.22,2008,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_424,NELITCSE_MPCSB,Zea mays (Corn),5720.670092,21350.29,2008,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_501,NELITCSE_DKCC,Zea mays (Corn),4869.213636,19427.33,2008,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_502,NELITCSE_DKCSB,Zea mays (Corn),5052.659326,20396.29,2008,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_507,NELITCSE_RTCSB,Zea mays (Corn),4353.254934,17207.57,2008,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_508,NELITCSE_RTCC,Zea mays (Corn),4185.51826,14861.25,2008,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_511,NELITCSE_CHCSB,Zea mays (Corn),4924.777836,19446.82,2008,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_512,NELITCSE_CHCC,Zea mays (Corn),3208.020358,12710.61,2008,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_514,NELITCSE_SSCSB,Zea mays (Corn),4689.527479,18607,2008,Sub Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_516,NELITCSE_SSCC,Zea mays (Corn),5089.584717,19607.91,2008,Sub Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_517,NELITCSE_NTCC,Zea mays (Corn),3748.50909,14969.1,2008,No Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_520,NELITCSE_NTCSB,Zea mays (Corn),3769.423286,15308.95,2008,No Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_523,NELITCSE_MPCC,Zea mays (Corn),3852.762016,15497.91,2008,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_524,NELITCSE_MPCSB,Zea mays (Corn),4966.427136,20497.85,2008,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_601,NELITCSE_NTCC,Zea mays (Corn),2965.578588,11777.93,2008,No Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_604,NELITCSE_NTCSB,Zea mays (Corn),3858.637772,15995.44,2008,No Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_605,NELITCSE_DKCC,Zea mays (Corn),2676.233674,11749.09,2008,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_606,NELITCSE_DKCSB,Zea mays (Corn),5095.86497,20749.29,2008,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_609,NELITCSE_SSCC,Zea mays (Corn),4577.151018,17790.02,2008,Sub Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_612,NELITCSE_SSCSB,Zea mays (Corn),5971.192288,25545.85,2008,Sub Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_613,NELITCSE_RTCSB,Zea mays (Corn),5105.79528,21158.9,2008,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_616,NELITCSE_RTCC,Zea mays (Corn),4679.153268,18095.07,2008,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_617,NELITCSE_MPCSB,Zea mays (Corn),5729.67006,23955.35,2008,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_620,NELITCSE_MPCC,Zea mays (Corn),4802.025008,17842.91,2008,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_621,NELITCSE_CHCC,Zea mays (Corn),4580.21179,17150.74,2008,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_624,NELITCSE_CHCSB,Zea mays (Corn),4850.399211,20342.84,2008,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,622.046,19.06168478
NELITCSE,NELITCSE_103,NELITCSE_RTSBC,Zea mays (Corn),1616.481272,10951.89,2009,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,438.15,18.04203297
NELITCSE,NELITCSE_104,NELITCSE_RTCC,Zea mays (Corn),2338.758246,12304.37,2009,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,438.15,18.04203297
NELITCSE,NELITCSE_107,NELITCSE_CHSBC,Zea mays (Corn),4388.973552,17738.81,2009,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,438.15,18.04203297
NELITCSE,NELITCSE_108,NELITCSE_CHCC,Zea mays (Corn),2928.03,15058.09,2009,Conservation Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,438.15,18.04203297
NELITCSE,NELITCSE_110,NELITCSE_SSCC,Zea mays (Corn),2528.925255,12509.5,2009,Sub Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,438.15,18.04203297
NELITCSE,NELITCSE_111,NELITCSE_SSSBC,Zea mays (Corn),3691.081296,16145.81,2009,Sub Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,438.15,18.04203297
NELITCSE,NELITCSE_114,NELITCSE_DKSBC,Zea mays (Corn),2729.6598,13491.42,2009,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,438.15,18.04203297
NELITCSE,NELITCSE_116,NELITCSE_DKCC,Zea mays (Corn),2737.13832,13720.1,2009,Conventional Till,None,No,765,10.5,168,NA,NA,0,15,NA,NA,438.15,18.04203297
